Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
d6b65b70-1b82-fa6f-2a61-3b9a90325b27,1999-04-01,,999-58-7349,S99938464,X38151459X,Mr.,Sheldon401,,Weimann465,,,,white,nonhispanic,M,Madison  Wisconsin  US,830 Brakus Ville,Madison,Wisconsin,Dane County,55025,53715,42.98357257722348,-89.39108659191943,102319.28,0.00,358084
93ffefc9-b671-dc14-301b-225789da91f5,2002-02-08,,999-27-6718,S99959806,X28993034X,Ms.,Mike230,Heidy529,Schmeler639,,,,white,nonhispanic,F,Janesville  Wisconsin  US,883 Rosenbaum Parade Apt 34,Madison,Wisconsin,Dane County,55025,53706,43.058340352067766,-89.39885501458102,759100.49,95419.99,23043
c735cd52-3ff1-36f1-dd37-1750a8c19c36,1951-02-20,,999-16-1741,S99993844,X61904775X,Mrs.,Candy565,Scarlet110,Veum823,,Hahn503,M,white,nonhispanic,F,Madison  Wisconsin  US,224 Gerhold Drive Unit 11,Madison,Wisconsin,Dane County,55025,53706,43.02652053452171,-89.36610633932402,997918.89,1693.41,42930
1819d027-6831-16ad-f16a-3ed6e23f87f9,2001-11-04,,999-57-6528,S99987347,X73801121X,Mr.,Alva958,Linwood526,Parker433,,,,white,nonhispanic,M,Madison  Wisconsin  US,709 Torp Throughway Apt 13,Madison,Wisconsin,Dane County,55025,53726,43.07901475202879,-89.38507375144079,49491.33,0.00,135711
956dfc2a-5e9d-3e6d-608a-87cf526adf2d,1984-09-09,,999-79-1946,S99932772,X15563062X,Mrs.,Mariana775,Olivia294,Barela183,,Solís294,M,other,hispanic,F,Port-au-Prince  Haiti  HT,731 McLaughlin Green Unit 90,Janesville,Wisconsin,Rock County,55105,53545,42.72800291351918,-89.02924581911812,923051.19,87.10,35905
3ec39bdc-4d52-7c1c-7f8c-06e59ad62f92,1922-06-04,,999-47-1042,S99993857,X42037855X,Mr.,Romeo514,Garry927,MacGyver246,,,W,white,nonhispanic,M,Madison  Wisconsin  US,564 Corkery Ranch Apt 34,Madison,Wisconsin,Dane County,55025,53719,43.06746216107457,-89.49423891119255,358842.11,0.00,42637
10db86b1-2df9-1ca4-cd7c-eaae121ac0d3,1959-01-13,,999-46-2876,S99967869,X83610225X,Mrs.,Isabela97,Isabel214,Armas910,,Ordóñez148,M,black,nonhispanic,F,Caguas  Puerto Rico  PR,1076 Wehner Route Suite 94,Madison,Wisconsin,Dane County,55025,53711,43.02372306509688,-89.35256615301462,951389.15,1534.14,146641
5d452d54-bac9-59d4-0d2a-c3bbb2b0c95a,1965-06-14,,999-67-4556,S99976717,X55157009X,Mrs.,Suzi977,Sang383,Langworth352,,Hartmann983,M,white,nonhispanic,F,Kraków  Lesser Poland  PL,645 Mueller Quay Apt 61,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.052334541825175,-88.57993939249788,1399377.65,3338.82,62389
a10d7990-c875-3a6d-8dc7-362fe67e0015,1970-04-14,,999-15-1066,S99920930,X52034209X,Ms.,Brittaney358,Earlie274,Witting912,,,S,white,nonhispanic,F,Madison  Wisconsin  US,495 Hartmann Glen,Juneau,Wisconsin,Dodge County,55027,53039,43.35949916840288,-88.71169694803139,718639.87,1375.12,31660
f9b27122-0248-95ec-42bd-749a198fdf6d,2010-09-17,,999-26-7004,,,,Norbert530,,Kris249,,,,other,nonhispanic,M,Madison  Wisconsin  US,989 Wisozk Heights,Juneau,Wisconsin,Dodge County,55027,53039,43.41855994998819,-88.72656846863804,32881.07,1167.84,49296
9d859b18-9c5f-d5be-7a83-f92f45b86673,1993-06-02,,999-39-7754,S99996077,X15878867X,Mrs.,Glinda951,Verona337,Shanahan202,,Torp761,M,white,nonhispanic,F,Portage  Wisconsin  US,927 Bartell Knoll,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.970811100833394,-90.16610030443422,563163.64,25896.63,149510
a01859bb-a5a2-791e-4f26-b508579d0ea4,1934-08-04,,999-58-6108,S99914969,X66135475X,Mrs.,Sharolyn456,Isidra572,Lesch175,,Thompson596,M,white,nonhispanic,F,Madison  Wisconsin  US,248 Goyette Ville,Juneau,Wisconsin,Dodge County,55027,53039,43.32634732086492,-88.7588686487639,1027892.65,11607.42,18317
29af3d82-6d47-131e-763e-6c8896277e62,1976-04-30,,999-39-7270,S99987190,X65129816X,Mr.,Johnny786,Victor265,Hane680,,,D,white,nonhispanic,M,Madison  Wisconsin  US,1004 Mayer Hollow,Madison,Wisconsin,Dane County,55025,53711,43.07236854103834,-89.39841196043218,112939.17,0.00,51717
ef1a1616-c5dd-dcb4-e0e9-cac659701597,2012-02-21,,999-93-6333,,,,Flossie205,Jolie499,Vandervort697,,,,white,nonhispanic,F,Monroe  Wisconsin  US,793 Spinka Avenue,Madison,Wisconsin,Dane County,55025,53726,43.05176008256177,-89.39684640475228,91057.13,365.64,102226
62afccf5-1537-0106-1cc5-3bd9df774269,1950-06-04,2002-09-05,999-44-9019,S99955714,X55308414X,Mr.,Derek111,,Deckow585,,,M,white,nonhispanic,M,Madison  Wisconsin  US,707 Buckridge Fort,Madison,Wisconsin,Dane County,55025,53726,43.05741087069869,-89.36653370116265,756180.97,0.00,3958
9bab0512-c115-8946-7245-d2a7184d0c5c,2015-02-20,,999-20-7382,,,,Shirely692,Coletta724,Rohan584,,,,white,hispanic,F,Fort Atkinson  Wisconsin  US,810 Ward Meadow,Madison,Wisconsin,Dane County,55025,53726,43.098281739712725,-89.34968367160567,22574.49,485.01,23899
f8491e81-baa6-47bb-6c0d-06b505c59679,1999-05-17,,999-52-5842,S99932910,X19036377X,Ms.,Shaquana156,Crissy767,Hand679,,,,white,nonhispanic,F,Portage  Wisconsin  US,366 Greenholt Park,Juneau,Wisconsin,Dodge County,55027,53039,43.40957129310566,-88.69024008091709,335675.11,26013.93,89831
3c0784b6-7a2b-d18d-17e4-a94ebd612a6a,1969-10-09,,999-79-5327,S99972787,X34580390X,Mrs.,Ricki338,Virginia437,Murazik203,PhD,Bode78,D,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,626 Harris Stravenue,Madison,Wisconsin,Dane County,55025,53719,42.98477664730585,-89.38492567623328,476550.73,0.00,117992
64b61bf3-20fd-9248-33ba-4e29a649d9b0,1955-07-22,,999-92-9375,S99944142,X54163452X,Mr.,Minh326,,Auer97,,,M,white,nonhispanic,M,Madison  Wisconsin  US,293 Howell Overpass,Janesville,Wisconsin,Rock County,55105,53546,42.708008939050664,-89.12934919634327,803262.42,0.00,151259
e4858fbc-dc47-f57c-d8d5-d3b5f257efd7,1988-11-30,,999-38-4698,S99923326,X85749609X,Mr.,Jarod376,Cletus494,Luettgen772,,,M,white,nonhispanic,M,Madison  Wisconsin  US,926 Stokes Lane Unit 67,Madison,Wisconsin,Dane County,55025,53706,43.075074342764964,-89.43510713585326,113362.59,0.00,13196
427d836d-fe4f-3a4e-baa0-f5c52296bbc4,1974-11-22,,999-34-4255,S99925482,X33411832X,Mr.,Geraldo282,,Lehner980,,,M,white,nonhispanic,M,Madison  Wisconsin  US,905 Reynolds Track,Madison,Wisconsin,Dane County,55025,53715,43.02848474285765,-89.41681433017514,162983.08,0.00,169593
ce2432ec-9c9d-1abb-38c3-a2278a17fdf2,1939-09-10,,999-84-1430,S99954245,X18817024X,Mr.,Clair921,Gaston250,Bergstrom287,,,M,white,nonhispanic,M,Janesville  Wisconsin  US,267 Bogan Orchard,Juneau,Wisconsin,Dodge County,55027,53039,43.37729193334482,-88.66429363168427,324248.63,0.00,32385
349c845c-3f0b-934c-a28b-921ad6ecad93,1993-07-24,,999-55-7967,S99956077,X79317309X,Mr.,Horacio317,José3,Gaytán530,,,M,other,hispanic,M,San Jose  San Jose  CR,172 Toy Forge,Janesville,Wisconsin,Rock County,55105,53546,42.650675382600774,-88.89921444998929,73288.04,0.00,111812
5b1f9241-496a-8fa4-e656-41dc3314dc88,1943-03-02,,999-53-1645,S99916735,X33842198X,Mr.,Wiley422,Delmar187,Rolfson709,,,M,white,nonhispanic,M,Madison  Wisconsin  US,332 Champlin Overpass,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.26614194000002,-90.08039066600254,321000.06,1080.04,114386
4564de73-fb29-c4e9-a6e8-82f7b7395d89,1962-08-19,,999-90-6676,S99948684,X42600359X,Mr.,Enoch803,Sid118,Romaguera67,,,W,white,nonhispanic,M,Madison  Wisconsin  US,118 Anderson Hollow Apt 62,Juneau,Wisconsin,Dodge County,55027,53039,43.40088104115529,-88.74815091529673,334594.88,0.00,25121
98c6d184-bfb5-857f-14ce-7d3007dd686d,1980-12-17,,999-13-9391,S99912560,X55272438X,Mrs.,Kallie862,Ludivina884,Hegmann834,,Mills423,M,white,nonhispanic,F,Madison  Wisconsin  US,114 Schmitt Parade Unit 17,Madison,Wisconsin,Dane County,55025,53711,43.02526152443914,-89.53517735765146,654026.49,0.00,103546
12f47556-319b-efef-c461-4c4265c79bd5,2012-05-21,,999-39-8781,,,,Sergio619,Rufus33,Krajcik437,,,,white,nonhispanic,M,Janesville  Wisconsin  US,488 Raynor Junction,Madison,Wisconsin,Dane County,55025,53711,43.036766765041875,-89.37301214414578,56949.78,39.17,97359
0a083b47-92dc-2e7f-ba72-a6d20dcf75b7,2004-03-06,,999-46-6515,S99981843,X18993420X,Mr.,Nicolás801,José María211,Jiménez568,,,,white,hispanic,M,Lima  Lima Province  PE,721 Daniel Street Apt 67,Juneau,Wisconsin,Dodge County,55027,53039,43.33798111898497,-88.67380274859084,619660.93,0.00,10386
ed2de771-dd2e-c71a-d83d-68d0b25f5743,1980-10-30,,999-40-5950,S99986826,X75872735X,Mr.,Lacy523,,Gislason620,,,M,white,nonhispanic,M,Juneau  Wisconsin  US,1075 Crist Branch Unit 76,Juneau,Wisconsin,Dodge County,55027,53039,43.40141874688275,-88.66691935221971,119166.99,0.00,154684
ec44f170-b580-0f2c-1441-ca3c4306d578,2001-04-03,,999-26-2995,S99989021,X11736606X,Mr.,Bryce11,Richie600,Corwin846,,,,white,nonhispanic,M,Madison  Wisconsin  US,929 Aufderhar Walk Suite 17,Janesville,Wisconsin,Rock County,55105,53548,42.642383929942376,-89.08290054453019,41089.92,3020.98,75234
8708269c-a4b8-2f1a-b863-f5729db6f1d6,1942-02-09,,999-10-1798,S99976345,X12959569X,Mr.,Augustus49,Sid118,Nicolas769,,,M,white,nonhispanic,M,Portage  Wisconsin  US,623 Roberts Extension,Madison,Wisconsin,Dane County,55025,53711,43.04201378262193,-89.47119912471604,373286.03,968.85,145861
643df891-ed73-cbeb-01b8-7851c38e05a7,1966-03-30,,999-53-7951,S99967953,X24556956X,Mrs.,Sparkle906,Rasheeda241,Simonis280,,Hodkiewicz467,M,white,nonhispanic,F,Novosibirsk  Novosibirsk Oblast  RU,104 Monahan Path,Madison,Wisconsin,Dane County,55025,53706,43.11624017866799,-89.44775970067559,691399.28,0.00,123881
2f0c43ff-ab43-ee23-6e74-628c0d012832,1950-06-04,,999-30-4197,S99966688,X50436954X,Mr.,Ricky354,Beau391,Goodwin327,,,D,white,nonhispanic,M,Baraboo  Wisconsin  US,827 Ziemann Lodge Apt 24,Madison,Wisconsin,Dane County,55025,53706,43.06660331307559,-89.50342130477253,880248.81,557.61,3958
c956876e-cd21-b872-badd-9e3663cc8f73,1957-10-08,,999-42-8821,S99992687,X28851316X,Mr.,Kasey569,,Shanahan202,,,M,white,nonhispanic,M,Juneau  Wisconsin  US,736 McKenzie Ferry Suite 67,Monroe,Wisconsin,Green County,55045,53566,42.65457028315425,-89.63446970653274,224663.95,2337.20,45484
1d760bfe-aa92-d6dd-1c2a-ab0060188419,2019-05-28,,999-46-8366,,,,Arthur650,Tuan998,Bauch723,,,,white,nonhispanic,M,Madison  Wisconsin  US,631 Gutmann Bay,Madison,Wisconsin,Dane County,55025,53706,43.112907937101426,-89.3794073947523,14183.08,0.00,121412
85bc620b-945c-3499-1cd6-f0309bbf0681,1998-03-09,,999-48-2821,S99914916,X24711557X,Mr.,Mario764,Ricardo560,Chavarría957,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,772 Denesik Street,Madison,Wisconsin,Dane County,55025,53726,43.04252779710086,-89.42990163025274,80242.82,247.29,121224
4afa5137-39dc-5781-d943-d7596cc7e664,1982-09-04,,999-14-6962,S99911645,X30074305X,Mr.,Isreal8,Willis868,Yost751,,,S,white,nonhispanic,M,Madison  Wisconsin  US,238 Dietrich Landing Suite 43,Baraboo,Wisconsin,Sauk County,,00000,42.78923302782276,-89.84272121523554,174633.82,5346.92,96998
459749a6-c6e1-4197-d96e-731676a5abab,1991-11-22,2015-03-04,999-77-3022,S99914800,X74920486X,Ms.,Jessika892,Vivian245,Abbott774,,,,white,nonhispanic,F,Juneau  Wisconsin  US,589 Kshlerin Mill,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.8194598126691,-90.17304266193396,154905.72,0.00,45942
a0c7ad1c-b155-fe97-19b8-606831c0774b,2004-04-06,,999-96-8313,S99963384,X52871595X,Mr.,Tommy814,Ivory697,West559,,,,white,nonhispanic,M,Madison  Wisconsin  US,831 Stiedemann Row Apt 82,Madison,Wisconsin,Dane County,55025,53703,43.12048362972725,-89.35339090330503,68667.49,117.06,41054
772c95fa-7042-36c4-1dbc-42d8648c9fda,1978-10-24,,999-59-2420,S99910529,X22583845X,Mr.,Bradford382,Edgardo196,Ernser583,JD,,S,white,nonhispanic,M,Fort Atkinson  Wisconsin  US,222 Satterfield Route,Juneau,Wisconsin,Dodge County,55027,53039,43.41089115031116,-88.68718198494508,179994.51,0.00,56068
e52d8f07-99ee-a169-0506-927fc06963e5,1923-11-17,,999-40-9595,S99932368,X77392285X,Mr.,Teodoro374,,Schmidt332,,,D,hawaiian,nonhispanic,M,Monroe  Wisconsin  US,450 Auer Dale Apt 30,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.46385629759021,-89.06732358029565,1082928.04,0.00,178809
121a22e2-3bfe-c183-b1b9-23ea950deedd,2024-05-12,,999-53-3103,,,,Ramonita441,,Klocko335,,,,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,1034 Turcotte Mews,Madison,Wisconsin,Dane County,55025,53719,43.04003354041883,-89.4067839639091,5988.32,0.00,723029
fae4d314-42dd-2f39-357c-73917c354d5e,1941-07-02,,999-22-5395,S99937335,X88562120X,Ms.,Florentina22,,Wilderman619,,,S,white,nonhispanic,F,Madison  Wisconsin  US,328 Champlin Passage Unit 66,Madison,Wisconsin,Dane County,55025,53711,43.08630464634691,-89.40815510038495,1079339.48,6834.68,399988
d1121214-8102-face-5b58-434ed8c24962,1984-03-21,,999-40-4601,S99959577,X25470995X,Mr.,Sanford861,Zachery872,Ullrich385,,,M,white,nonhispanic,M,Madison  Wisconsin  US,931 Schaefer Bay Suite 38,Madison,Wisconsin,Dane County,55025,53703,43.05817637146797,-89.40762286562416,103509.15,1347.65,116181
bd86e35d-c404-a1be-f479-304700a348db,1973-03-04,2022-10-25,999-64-2765,S99948030,X60226064X,Mrs.,Nam74,Sadie426,Mertz280,,Schuppe920,M,white,nonhispanic,F,Madison  Wisconsin  US,367 Schamberger Route Unit 18,Madison,Wisconsin,Dane County,55025,53715,43.11121810256147,-89.40234775978013,713229.33,0.00,64203
3ed11475-dca9-a709-37dc-2264027c6c25,1987-04-18,,999-87-8456,S99972393,X658175X,Mr.,Erwin847,Donnie175,Franecki195,,,M,white,nonhispanic,M,Madison  Wisconsin  US,148 Rutherford Road Apt 12,Madison,Wisconsin,Dane County,55025,53703,43.088199304299415,-89.39275484981262,108489.65,0.00,17499
6eea2141-2a48-cd98-4d63-748c5d9af69e,1975-09-05,,999-83-8393,S99984504,X22035409X,Mr.,Alphonse92,Jerry654,Douglas31,,,S,white,nonhispanic,M,Madison  Wisconsin  US,755 Harris Bridge Suite 24,Madison,Wisconsin,Dane County,55025,53706,43.11701361255434,-89.3947014418533,80684.16,22429.78,37172
6fdf6091-d1bb-a4f6-bf5d-e6d6c8b9d99c,1996-05-04,,999-26-4552,S99925298,X85817238X,Mr.,Craig656,Carmen818,Lindgren255,,,M,white,nonhispanic,M,Madison  Wisconsin  US,154 Bradtke Well,Juneau,Wisconsin,Dodge County,55027,53039,43.36547764624128,-88.73431286375047,106924.51,0.00,84787
39dc8663-428f-ebc7-2816-5696bbc42122,1978-11-10,1983-05-30,999-66-7127,,,,Jorge203,,Jaramillo133,,,,white,hispanic,M,Roseau  Saint George  DM,967 Price Wall Suite 6,Madison,Wisconsin,Dane County,55025,53715,43.113821116982926,-89.37021971980263,24570.37,0.00,154088
24958a96-8058-26da-4113-788aa82db718,1971-12-09,,999-33-6364,S99985986,X62479578X,Mrs.,Phebe144,Suk497,Dietrich576,,Kiehn525,M,black,nonhispanic,F,Madison  Wisconsin  US,813 Pagac Esplanade Suite 84,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.072742880847535,-89.72697927049677,654857.85,0.00,87963
42938140-4e7f-19ff-70d1-7cb117d84dcd,1991-11-22,,999-17-1240,S99969133,X20554103X,Mrs.,Hanna456,Berta524,Satterfield305,,Harris789,M,white,nonhispanic,F,Portage  Wisconsin  US,607 Roberts Wall Unit 6,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.61916591509902,-89.19855595765411,822873.13,0.00,45942
b340b88b-040a-18d2-c798-5ef387a8a0dc,1988-08-30,,999-94-3964,S99971114,X4698003X,Ms.,Cecile401,Sindy229,McGlynn426,,,S,white,nonhispanic,F,Madison  Wisconsin  US,907 Gibson Track Apt 35,Dodgeville,Wisconsin,Iowa County,55049,53533,42.994864345319016,-90.17757345299886,643717.84,0.00,135647
e6dcc631-b032-f8e0-dc9d-60aa991ec211,1941-09-13,,999-60-5012,S99966196,X6289898X,Mr.,Hobert364,Randell912,Cartwright189,,,M,white,nonhispanic,M,Janesville  Wisconsin  US,984 Bechtelar Quay,Madison,Wisconsin,Dane County,55025,53715,43.0366528511214,-89.44626223884097,371707.53,0.00,52908
8b161d4c-c0f7-bd89-3d46-84f9ad4a81a8,2015-03-15,,999-59-9742,,,,Julianne852,Dwana281,Mosciski958,,,,white,nonhispanic,F,Madison  Wisconsin  US,200 Doyle Alley,Janesville,Wisconsin,Rock County,55105,53546,42.73745066870395,-89.02495700323321,31484.68,0.00,38235
dc1a73f8-ad43-a1eb-0e3f-e1c647f60ddc,1995-12-11,,999-68-9711,S99982130,X38042508X,Mr.,Herbert830,Norbert530,Renner328,,,M,white,nonhispanic,M,Madison  Wisconsin  US,379 Smitham Heights,Baraboo,Wisconsin,Sauk County,,00000,42.81906378499747,-90.17472566455957,71440.42,0.00,54438
57708c7e-3511-a755-ea5d-38b9a40ffe99,2007-12-30,,999-10-8423,S99949585,,,Vicente970,,Heller342,,,,white,nonhispanic,M,Fort Atkinson  Wisconsin  US,841 Welch Trace Unit 71,Madison,Wisconsin,Dane County,55025,53715,43.09270950055442,-89.34643305938312,75103.50,0.00,161028
984b32c0-ce58-f785-5e00-9d5546c8b5a6,1960-09-21,,999-18-2503,S99976794,X31836707X,Mr.,Bobby524,Jimmie93,Hoeger474,,,M,white,nonhispanic,M,Madison  Wisconsin  US,575 Hane Bay Suite 80,Madison,Wisconsin,Dane County,55025,53719,43.00803630123464,-89.43377744785617,212412.34,3396.58,10260
b56fcf4a-2c3f-5ffb-67d8-b497a4ba7403,1934-10-22,2021-02-06,999-46-1511,S99969044,X9957082X,Mr.,Carlos172,Lynn917,Mraz590,,,M,white,nonhispanic,M,Madison  Wisconsin  US,974 Pfeffer Rapid,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.61633668945692,-89.3388197861691,463252.02,0.00,28287
c4e95d8e-5572-d88e-2533-5d47c3a93fed,1950-04-25,,999-31-1801,S99950503,X63931581X,Mrs.,Mattie544,Cassie490,Morar593,,Senger904,W,white,nonhispanic,F,Juneau  Wisconsin  US,1010 DuBuque Trail,Janesville,Wisconsin,Rock County,55105,53548,42.62703308866947,-88.97178031186571,752681.98,4987.95,66701
a2467b3e-6604-aba6-cec7-bd27700419f6,1977-01-20,,999-73-5246,S99966720,X43611775X,Mrs.,Mireille557,,Nolan344,,Ernser583,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,227 Carter Avenue,Madison,Wisconsin,Dane County,55025,53711,43.0910162593293,-89.39465545665664,851036.62,1428.92,191100
f12282f3-2d7b-5234-fd39-bac59bde57ec,1973-03-04,,999-91-3484,S99969883,X4016460X,Mrs.,Danita413,,Jacobi462,,Doyle959,M,white,nonhispanic,F,Fort Atkinson  Wisconsin  US,879 Hoeger Lodge,Madison,Wisconsin,Dane County,55025,53719,43.085111497987626,-89.45681726308241,907892.09,891.29,64203
9f48c09e-01c0-be4a-8b1d-87e163b91987,2009-08-01,,999-31-8370,S99957788,,,Luther918,Lauren941,Cormier289,,,,white,nonhispanic,M,Portage  Wisconsin  US,186 Rosenbaum Run Suite 21,Madison,Wisconsin,Dane County,55025,53706,43.039030113929506,-89.39719833237723,52228.87,206.30,51949
0722a9e3-2745-963e-0693-27bc4015b8bc,1978-11-10,,999-50-1718,S99923473,X63180036X,Mr.,Alfonso758,Jacobo456,Mercado213,,,D,white,hispanic,M,Carolina  Puerto Rico  PR,846 Swaniawski Throughway Suite 55,Madison,Wisconsin,Dane County,55025,53719,43.05065556723271,-89.3696610771169,86322.71,0.00,154088
b46e47d8-f35d-eef4-aad4-ea58321c7939,1951-08-18,1980-12-14,999-43-7283,S99953640,X71803145X,Mr.,Brant303,Alejandro916,Reilly981,,,M,white,nonhispanic,M,Portage  Wisconsin  US,1089 Volkman Path Apt 49,Baraboo,Wisconsin,Sauk County,,00000,43.06091793399122,-88.93483154774574,140351.31,0.00,106938
43ff89f4-84a2-61e0-bbfa-f633a3221fe5,1966-10-18,1971-04-29,999-27-3539,,,,Kory651,Aurelio227,Pagac496,,,,white,nonhispanic,M,Janesville  Wisconsin  US,224 Harvey Key,Madison,Wisconsin,Dane County,55025,53703,43.052669693745074,-89.39244463135431,35617.61,0.00,127822
e50099fd-e98c-1ad9-97dd-08f8e07f9825,1983-03-21,,999-21-7983,S99996417,X26777692X,Mrs.,Tawanda156,Celena734,Hickle134,,McKenzie376,M,white,nonhispanic,F,Madison  Wisconsin  US,302 Sanford Lane Apt 21,Madison,Wisconsin,Dane County,55025,53706,43.04054530406912,-89.44278284716016,224325.39,0.00,90103
ec57d189-b268-5da8-f3c1-fed7780452f2,1955-01-09,,999-20-8325,S99999756,X25404443X,Mr.,Parker433,Louie190,Davis923,,,W,white,nonhispanic,M,Fort Atkinson  Wisconsin  US,525 Crooks Skyway Apt 91,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.01048842055594,-89.72501623595599,774300.31,584.43,74162
e569bf97-a0ef-df71-a435-3a4f547ee507,1998-04-29,,999-19-2372,S99984119,X33663677X,Mr.,Tyree261,Antony83,Schumm995,,,,white,nonhispanic,M,Madison  Wisconsin  US,1072 Jaskolski Center,Juneau,Wisconsin,Dodge County,55027,53039,43.415314769177954,-88.68183758229236,79731.42,298.79,85490
dca45ee2-7de9-2ff6-9a98-f4341e6c73b4,2004-01-31,,999-83-4632,S99933570,X24415293X,Ms.,Johana303,See995,Rempel203,,,,white,nonhispanic,F,Madison  Wisconsin  US,796 Medhurst Lodge Apt 66,Madison,Wisconsin,Dane County,55025,53706,43.034959286393615,-89.39324614967167,61779.20,0.00,140799
c7857729-8ace-1524-6dbe-482f17013a36,1972-08-13,,999-63-1485,S99971426,X52308124X,Mrs.,Dayle885,,Lynch190,,Okuneva707,D,white,nonhispanic,F,Madison  Wisconsin  US,471 Leannon Haven,Fort Atkinson,Wisconsin,Jefferson County,,00000,43.22628013369506,-89.43041540744733,673598.49,0.00,1373
df0239fa-2618-f4f2-de3a-dfaaa26f5a83,2017-12-31,,999-18-4630,,,,Amberly552,Evelynn217,Aufderhar910,,,,white,nonhispanic,F,Dodgeville  Wisconsin  US,1022 Pacocha Bypass,Fort Atkinson,Wisconsin,Jefferson County,,00000,42.88183936374283,-88.8164218760989,13960.90,0.00,53585
cec08328-6099-f63d-9bcc-45ee213d2d0b,1920-05-11,,999-15-5825,S99925135,X58632090X,Mrs.,Carylon722,Yuk263,Gusikowski974,,Pfannerstill264,M,white,nonhispanic,F,Portage  Wisconsin  US,102 Ondricka Manor,Janesville,Wisconsin,Rock County,55105,53545,42.69344695214363,-88.89944635679431,717633.49,196.29,121733
40851edc-35f5-dde2-dec7-002b003a5963,1979-04-07,,999-94-1368,S99986831,X45616892X,Mr.,Gino587,Carmen818,Parisian75,,,S,white,nonhispanic,M,Juneau  Wisconsin  US,736 Weissnat Skyway,Madison,Wisconsin,Dane County,55025,53715,43.062290164623846,-89.38168312049606,140339.77,213.19,125384
ba25afc6-e9b9-1483-7912-cb70451c2ac7,2025-09-26,,999-67-5595,,,,Rashida558,Nancie476,Carroll471,,,,white,nonhispanic,F,Madison  Wisconsin  US,655 Schuster Neck,Madison,Wisconsin,Dane County,55025,53706,43.0507350745705,-89.50962826937456,1413.36,0.00,69306
c2d4d66e-f584-65f5-be56-91ad56ddcd0f,2017-09-23,,999-92-5533,,,,Scotty190,Emory494,Roberts511,,,,white,nonhispanic,M,Madison  Wisconsin  US,1078 Corwin Haven,Madison,Wisconsin,Dane County,55025,53719,43.06094601514793,-89.42714222649856,26829.76,0.00,96762
243c8386-7428-8f29-0e95-36731730b5e2,1936-05-10,,999-46-8933,S99952097,X9486799X,Mr.,Ellsworth48,Marshall526,Auer97,,,M,white,nonhispanic,M,Madison  Wisconsin  US,1058 Dach Trail,Portage,Wisconsin,Columbia County,55021,53901,43.58027868530503,-89.47592989474849,425081.26,50343.32,137867
